ACTIVE,ROA,ROE,ASSET,STNAME,BKCLASS
1,3.707337782151052,24.38,2266338.0,Utah,NM
1,2.05159327688112,15.4,224345.0,Minnesota,NM
1,1.6679366177396262,12.73,17459008.0,Ohio,SM
0,1.4143654419573155,11.38,147371.0,Iowa,SM
1,0.4722170313375962,6.19,650196.0,Indiana,NM
1,1.4387201113335892,14.09,2483432.0,Illinois,N
1,1.335502352473549,15.65,4932029.0,California,NM
0,1.6540479424663217,18.81,445637.0,Massachusetts,SI
0,0.6209521443653847,5.13,751657.0,Colorado,NM
0,0.6118819316482982,4.0,112422.0,Georgia,NM
0,1.2171899125064334,8.61,2169104.0,Texas,SM
1,0.3878585345792733,4.53,1536361.0,Kentucky,N
0,0.7053165209892364,7.57,968802.0,Missouri,NM
0,1.5282499595272785,7.26,46365.0,Pennsylvania,SM
1,0.3929631545981863,3.92,734665.0,Virginia,NM
0,-0.0437177581533618,-0.45,20751.0,Nebraska,NM
1,0.7886584032187416,11.0,275117.0,Minnesota,N
1,0.2738870313303979,2.31,217178.0,South Dakota,NM
1,-0.6764359593688947,-5.93,1417893.0,Louisiana,NM
1,0.2300597132766904,2.57,441631.0,New York,SB
1,0.1231063273522437,1.18,390547.0,Illinois,SB
1,1.75700123426871,15.93,136732.0,Texas,NM
1,0.8934299631697754,9.84,240478.0,Wisconsin,NM
0,0.5984607359938678,7.24,313257.0,Maryland,NM
1,0.5378506246587346,6.38,1510158.0,Massachusetts,SI
1,1.5505354865015504,14.33,51346.0,Oklahoma,SM
1,0.1962647261554212,4.03,1224286.0,Ohio,SB
0,1.1206413516658764,9.21,91031.0,Minnesota,NM
0,1.3892934711492115,12.57,761456.0,Texas,SI
1,1.2157431997048356,9.92,1355181.0,Maine,SI
1,1.266335960463635,20.49,1920168.0,Texas,NM
1,1.9043860316494217,24.94,128363.0,New Mexico,NM
1,1.3300120747163635,15.53,238055.0,Minnesota,NM
1,0.9515716318033228,25.08,88910.0,Texas,N
1,0.5974065649854886,6.86,94521.0,Minnesota,NM
1,0.8302215002210329,11.73,2503009.0,Pennsylvania,NM
0,-0.5446177448222961,-7.55,78005.0,Alabama,NM
1,0.7010600089698265,8.02,393439.0,Tennessee,NM
0,0.0675321204090598,0.78,135345.0,Maryland,SB
1,1.2083442447210953,6.42,208587.0,Alabama,NM
1,1.5024526783170744,11.45,313015.0,Illinois,SM
1,5.341270488461225,5.66,10183.0,Iowa,NM
1,1.447601151937256,19.07,1232121.0,Texas,N
1,0.8471139484836024,7.29,145461.0,North Dakota,NM
1,0.9974463452317102,9.88,130686.0,Wisconsin,NM
1,1.0712688539252757,13.49,149184.0,Tennessee,NM
1,1.2801001342684053,14.62,972834.0,Missouri,NM
1,0.8672846770477116,24.23,204667.0,Minnesota,NM
1,0.5955033365902052,6.76,156788.0,Ohio,SB
0,0.8193280206924813,8.05,1588746.0,New Jersey,SI
1,1.269148917948122,21.8,433930.0,Texas,NM
1,0.64689878760792,6.25,234391.0,Texas,SI
1,0.4993535466760251,7.02,1137920.0,New York,NM
1,-0.6282859714303511,-5.54,277366.0,Ohio,SB
0,0.1836728246017931,1.67,128813.0,Arkansas,NM
1,0.6229016731206183,7.7,35721140.0,Florida,N
1,0.91741242200533,15.11,282417.0,Arkansas,N
1,0.6683773207870524,7.19,623949.0,Massachusetts,SI
1,1.2321617533643814,9.95,181780.0,Wisconsin,NM
1,0.72557886906519,10.25,678173.0,Oklahoma,N
1,0.2196017307197878,2.35,1771144.0,Texas,NM
1,1.4330329675464764,16.66,75504.0,Iowa,NM
1,0.8664578557051674,12.12,171553.0,Nebraska,NM
1,1.6166254814394283,17.22,207767.0,Texas,NM
1,0.992043430886678,19.37,793036.0,Illinois,N
1,0.7968722163640479,10.67,118524.0,Iowa,NM
0,1.221022722822763,11.4,4257562.0,Virginia,NM
1,0.6505186780548596,6.98,380414.0,Ohio,N
1,1.6278181021185625,13.78,2447691.0,Alabama,NM
1,0.6108136641278938,7.37,93870.0,Kansas,NM
0,0.5413336474885916,3.8,503466.0,Connecticut,SM
1,0.5943091429603703,7.59,990321.0,Wisconsin,SI
1,0.9795675502028368,10.15,261844.0,Minnesota,NM
1,0.5601843658296328,6.01,541263.0,Pennsylvania,SI
1,1.1079866901106312,11.45,373736.0,Georgia,NM
1,0.6834493592902908,3.39,255461.0,Illinois,SM
0,0.7158722552963631,6.0,173596.0,Tennessee,NM
0,-0.7603863077407971,-9.02,197291.0,California,NM
0,0.4242955267401659,3.76,723903.0,Massachusetts,SI
0,0.400830833771753,4.88,296573.0,Massachusetts,SB
1,0.1953662240172861,2.51,552680.0,Ohio,NM
1,-6.663597481287869,-45.01,68390.0,Missouri,NM
1,0.0311780831989297,0.18,1172171.0,North Carolina,SB
1,1.038399105581481,11.46,727964.0,Wisconsin,N
1,1.5676022025239251,11.72,60250.0,Minnesota,NM
1,0.7368859918249979,7.92,146685.0,Alabama,N
1,0.5530483611113728,5.29,112162.0,Missouri,SM
1,-0.0991635498857279,-2.42,454463.0,Indiana,SI
1,0.5033377223872371,9.0,174965.0,Missouri,NM
0,0.717265064975541,5.8,76452.0,Nebraska,N
1,2.299986211798195,27.65,707268.0,Kansas,NM
1,0.7005393005635635,9.73,472545.0,Tennessee,NM
1,1.326354266970991,21.36,616712.0,Colorado,NM
0,0.9279381082949488,9.64,124575.0,South Dakota,NM
1,0.8629220896059497,11.91,136392.0,Missouri,NM
0,0.2125293547656468,2.28,191961.0,Minnesota,NM
0,0.4806766448153943,4.33,42955.0,Kansas,NM
0,0.7271442386224655,6.49,294094.0,Kansas,NM
0,1.1121622173019476,10.98,1837265.0,Georgia,NM
1,-0.8297425383536415,-17.69,89314.0,Ohio,NM
1,1.3983942035101269,12.7,2247771.0,Texas,SM
1,0.8918103750613745,6.76,39022.0,Iowa,SM
1,1.1342849910589874,13.08,1659022.0,Alabama,NM
1,0.7800202053426685,7.2,42977.0,Wisconsin,NM
0,0.8298912966710373,11.53,659970.0,Pennsylvania,NM
1,0.70534533044279,23.43,178094.0,Illinois,SM
1,1.104342215595632,11.87,83586.0,West Virginia,N
1,1.4279355802002391,15.37,721449.0,Iowa,SM
0,1.1162045359053014,9.4,157097.0,New Mexico,SM
1,1.1720889650429147,15.37,988003.0,Arkansas,SM
1,1.580734442320313,69.77,67730.0,Iowa,NM
1,0.0387187497673152,0.29,939560.0,New Jersey,SI
0,1.607395932650808,15.12,846691.0,Wisconsin,NM
1,0.5361274191961368,4.52,235495.0,Wisconsin,SI
0,-0.1911054400960188,-2.2,86748.0,Illinois,NM
1,6.784812046937147,7.31,126358.0,Missouri,SB
1,0.6249105024816857,8.11,1361726.0,Iowa,SM
1,1.0395162947236598,9.09,172183.0,Montana,SM
0,1.2548702366709634,11.55,78231.0,Colorado,SM
1,0.2481387851013714,3.35,2441150.0,Minnesota,NM
0,0.6892313970888314,5.11,171541.0,Illinois,NM
1,1.3777162816329604,10.94,103856.0,Kansas,NM
1,0.9692822292260136,11.87,213203.0,Illinois,NM
1,0.3273625795937525,3.26,947937.0,New York,N
1,0.7489474923944092,13.44,118851.0,Kansas,NM
1,1.7784731658987922,19.78,193443.0,Georgia,NM
0,1.104599216367976,7.94,146140.0,Nebraska,NM
0,0.1219877346877668,0.72,53760.0,Iowa,NM
1,2.166036056386962,16.19,1209800.0,Nevada,NM
1,0.6307590210716293,6.73,2291282.0,Missouri,SM
1,1.0183431072719396,118.55,455120.0,Kansas,NM
0,0.4215083415471106,3.19,141477.0,California,NM
1,2.0505745388569703,23.07,41556.0,Illinois,NM
1,0.3529828376786999,5.67,266187.0,Wisconsin,NM
1,2.366803390459152,28.52,1593986.0,Texas,N
0,0.1027629532702596,0.98,48851.0,Illinois,NM
1,0.8976913105893575,12.56,2800324.0,Arkansas,SM
0,1.5454934069908914,16.01,34593.0,Nebraska,NM
1,1.5874866974295108,6.91,460850.0,New York,SI
1,-0.6130227890716042,-5.82,288577.0,Texas,SI
0,0.685445849386838,10.18,176585.0,Iowa,NM
0,-138.19288591016695,-146.01,259.0,New York,SB
1,0.5235485036946501,3.89,54249.0,Minnesota,NM
0,1.018179605808813,7.24,234983.0,Ohio,N
1,1.0379962601605333,11.91,244383.0,Louisiana,NM
0,-2.2897510440242064,-22.3,33220.0,Iowa,SM
0,0.4627918210018884,4.64,215420.0,Georgia,NM
1,3.9739376848193695,19.07,113710.0,Nebraska,NM
1,0.9467574388682558,8.31,12114629.0,North Carolina,SM
1,-6.615674315519339,-49.33,7427.0,Colorado,N
1,0.7156418910971599,10.11,720850.0,Michigan,NM
0,-10.489196440735084,-282.79,33012.0,Kansas,NM
0,1.5194227678743826,12.6,67139.0,Kansas,NM
0,1.0430501271202546,7.3,138910.0,Kansas,NM
1,-0.0555299835149542,-0.6,300333.0,New Hampshire,SM
0,0.3543703651286292,3.5,194797.0,West Virginia,NM
0,-0.1663335068130204,-1.63,1287619.0,Texas,NM
1,0.6537696579157161,8.81,322800.0,Minnesota,N
1,1.877701735469804,21.87,575625.0,Alabama,SM
1,1.7217704101287843,16.67,249525.0,Georgia,NM
1,1.8738992855199668,15.11,55710.0,Illinois,NM
1,0.9874883743967068,12.98,298735.0,Illinois,NM
1,1.052423726993387,11.4,896736.0,Tennessee,SM
1,0.3298856789034181,2.22,150859.0,Illinois,SB
1,2.074097318023791,14.73,103263.0,Indiana,NM
1,2.228999503531343,17.76,682336.0,Oregon,N
1,0.2883799099095215,4.12,1361865.0,Pennsylvania,NM
1,1.3968341799250634,14.0,115531.0,Louisiana,N
1,0.8524452440605405,9.19,1068193.0,Ohio,NM
1,1.6498114303378633,20.64,18901836.0,Puerto Rico,NM
1,2.6959851629158864,24.36,156079.0,Texas,NM
1,1.8823541562844548,19.27,234971.0,Kansas,SM
1,0.7503929901075168,10.43,806594.0,Ohio,NM
1,1.2654840101423297,12.78,358745.0,Colorado,NM
1,3.092244923472529,37.9,791385.0,New Mexico,NM
0,1.5570547520252045,12.16,111537.0,Minnesota,NM
1,1.4631177283048902,16.48,50284.0,Minnesota,NM
0,0.4958845877250968,4.18,88258.0,Kentucky,NM
0,1.1843989481266737,10.95,1516141.0,Indiana,NM
1,0.5677296862130103,6.54,81711.0,Oklahoma,NM
1,1.007368226352797,17.81,354337.0,Kansas,NM
1,1.2444655312215014,15.77,437016.0,Ohio,N
0,1.616657806747119,12.83,3768196.0,Colorado,SM
0,0.92792009259681,11.23,290029.0,Michigan,NM
0,-0.4396513663462933,-3.0,159720.0,Tennessee,NM
1,0.297779662323645,1.61,105337.0,Louisiana,SB
1,1.0074245106638855,10.41,296145.0,Louisiana,NM
1,1.1400379204763735,8.89,338933.0,Kansas,NM
1,2.1774012712335047,50.4,590841.0,Alabama,NM
0,0.96722887393031,9.77,439810.0,Florida,NM
0,76.75067804458557,123.46,55866.0,Massachusetts,NC
1,1.729563444753042,15.98,180944.0,Arkansas,SM
1,1.7051211294985955,16.73,187128.0,Illinois,NM
1,0.7145576033036202,15.77,634048.0,Texas,SM
0,13.76754285714286,15.33,8407.0,Virginia,SB
0,0.6042826661696252,4.68,199440.0,Massachusetts,SB
1,1.8048814983193815,18.73,497263.0,Louisiana,NM
1,0.8881465944605347,9.38,943853.0,Michigan,NM
1,0.6842070631127705,6.71,176277.0,Tennessee,NM
0,0.8734396643419597,6.58,1110741.0,Wisconsin,NM
1,1.447026464592111,10.95,556082.0,Missouri,NM
1,-0.4145136637454581,-4.69,140612.0,Texas,SI
1,1.111036317708204,50.04,254308.0,Texas,N
0,0.7586312838371073,6.24,174080.0,West Virginia,NM
0,0.4972920484871869,5.7,237794.0,Florida,NM
1,0.3354142019281597,4.44,151889.0,West Virginia,NM
1,1.4361388927156375,21.71,805690.0,Missouri,SM
0,0.2279885988288977,2.0,1537587.0,New Jersey,SB
0,1.0722691543287484,9.92,1516625.0,Michigan,NM
1,0.799435496650527,19.35,817704.0,Ohio,NM
0,-0.0163912033875153,-0.15,35572.0,Wyoming,SM
0,1.0681469460054829,10.07,195954.0,Oklahoma,SM
1,-1.5297229540611084,-20.01,119184.0,Oklahoma,SM
1,1.4955303591359044,17.65,154592.0,Texas,NM
0,2.482570808443449,13.17,308040.0,Tennessee,NM
0,-0.8738177208733677,-14.93,97123.0,Kansas,NM
1,1.8551449679447816,20.35,1632636.0,Illinois,N
1,1.950081366313484,12.42,165670.0,Illinois,NM
1,0.4102101052468057,5.05,41636.0,Texas,N
1,1.036584888373805,9.14,99450.0,Nebraska,NM
1,1.783318233425462,63.99,87233.0,Texas,N
1,1.1737005278182375,5.2,512940.0,Pennsylvania,SM
0,0.5246368112752453,5.5,309566.0,Michigan,SB
1,0.0205129690230034,0.08,162947.0,Illinois,SI
0,0.39829333893225,3.15,4433696.0,Colorado,SM
0,0.9822172311562304,7.04,232527.0,Iowa,NM
0,0.0698455937242165,0.56,58723.0,North Dakota,NM
1,0.3293867323800747,3.31,156415.0,Virginia,SM
0,1.0230856075057422,10.14,127990.0,Texas,SM
1,0.2806357740899893,3.69,233096.0,Texas,N
1,0.7175994442728442,10.76,7202606.0,Rhode Island,NM
0,0.466544327724437,23.19,643324.0,North Carolina,NM
0,0.6153399578911151,6.41,819611.0,New York,NM
0,-0.583879331604802,-5.97,47847.0,Kansas,NM
1,1.0729878969583864,8.42,7990362.0,Mississippi,SM
1,0.722827603325117,13.31,543802.0,Indiana,SM
1,1.2214760087612344,15.05,368076.0,Louisiana,NM
1,0.8218739651418138,7.9,640223.0,Idaho,NM
0,1.058942727758026,8.72,90465.0,Nebraska,SM
1,0.0244726903353666,0.15,2816685.0,Tennessee,SB
1,0.7486097882605471,10.29,826123.0,Indiana,NM
0,0.7811025466348025,7.24,648127.0,New York,N
1,0.8266763754738399,15.64,49705.0,Arkansas,NM
1,1.655839031099909,14.29,422252.0,Arkansas,NM
1,0.3215514000689704,3.92,949779.0,Missouri,NM
1,1.5140888920933098,14.05,62872.0,Missouri,NM
1,0.8660151243623743,8.23,850745.0,Texas,SI
1,1.2943664334791245,13.53,222175.0,Nebraska,NM
1,0.7775642068089743,13.25,240975.0,Georgia,NM
1,2.053943376162184,18.04,351608.0,Texas,NM
1,0.4900833382502219,1.89,165523.0,Pennsylvania,SB
1,0.7254104335288397,8.94,211082.0,Kentucky,N
1,2.6841370318353945,24.4,112604.0,Arkansas,SB
0,-0.6905418971194731,-16.09,31121.0,Illinois,SM
1,1.4559759799631151,12.02,693138.0,New Hampshire,NM
0,2.209250913090164,14.1,91553.0,Oklahoma,SM
1,0.4079222999108116,7.42,382828.0,Pennsylvania,SM
0,0.7398640564469711,8.91,75710.0,Minnesota,N
1,0.7411014885552756,5.32,48660.0,Wyoming,NM
1,1.9778708828774636,18.93,599253.0,Georgia,NM
0,-1.3159259182446033,-5.92,62517.0,Indiana,SI
1,2.933325230333668,43.82,3917989.0,Texas,NM
0,-0.3505665082491552,-3.38,56065.0,Nebraska,SB
1,1.6111026131702872,16.94,554133.0,Virginia,SM
0,2.7291709011622536,21.21,103285.0,Texas,N
1,0.3442713767185171,4.6,586383.0,Connecticut,SI
1,0.7010483459365595,10.84,34209.0,South Dakota,NM
0,0.1431368652470639,1.6,149002.0,California,NM
0,1.54800995323024,16.12,202701.0,Michigan,NM
0,2.3082982768618048,22.24,217138.0,North Dakota,N
0,0.8508398893763613,5.33,429069.0,Wisconsin,N
1,1.5590874689155585,20.6,140837.0,Wisconsin,NM
1,1.5445908152612773,13.03,23056487.0,California,NM
0,0.99942054872441,8.8,95558.0,Wisconsin,NM
1,1.2259455849448673,8.54,885240.0,California,SM
0,0.3261375146756478,2.17,136334.0,North Dakota,NM
0,-1.853296279309936,-16.4,155296.0,California,NM
1,1.3564691780167348,18.34,518557.0,Georgia,NM
1,0.8557328810677852,12.82,258579.0,Texas,N
0,0.9560088835287024,8.04,43774.0,Illinois,NM
1,1.0697885277540884,13.79,1541944.0,Pennsylvania,NM
0,0.2391673296975132,2.34,81924.0,Wisconsin,NM
0,-0.0485949039291537,-0.52,158863.0,Iowa,N
1,1.3050129425340011,12.86,424763.0,Louisiana,NM
1,0.6819597770301494,9.36,185890386.0,Ohio,N
1,0.8654281587232832,9.16,112429.0,Kansas,NM
1,0.842590651854957,7.87,46186.0,Wyoming,SM
0,0.7499462260304538,7.27,613561.0,New York,SM
1,1.2041781522604285,10.53,1168459.0,Louisiana,NM
0,1.0943764221475782,8.26,36687.0,Iowa,SM
1,1.360612140749264,6.72,124986.0,Alabama,NM
1,0.9511821738390884,12.41,142626.0,Colorado,N
0,1.4483241877541353,9.07,117632.0,Iowa,NM
1,1.9174527803065315,15.56,469330.0,Tennessee,NM
0,-2.5897550523346333,-35.57,32660.0,Pennsylvania,NM
0,0.870381038348104,10.5,2901235.0,Illinois,NM
1,0.842153886019119,4.89,35978.0,Pennsylvania,SB
1,0.9839136065339948,12.31,2937063.0,South Dakota,N
1,1.1382650091671018,43.29,562233.0,Oregon,NM
1,-0.7668344116942248,-2.68,37254.0,Nebraska,NM
0,-9.944985936919576,-30.85,16323.0,Washington,SM
1,1.1229973557719586,43.21,392496.0,Wyoming,SM
1,0.7866556739607523,9.02,254682.0,Iowa,NM
1,2.398127185708369,22.27,202545.0,Oklahoma,N
1,1.1580507220610532,13.14,2910763.0,Tennessee,NM
0,1.105206141006795,12.75,93620.0,Minnesota,NM
1,1.5845602464252957,10.32,175417.0,Texas,NM
0,0.5632869663516599,5.04,1524286.0,Texas,SI
1,1.4395223241940722,13.74,147802.0,Minnesota,NM
1,0.2605953959759943,3.25,348613.0,Indiana,NM
0,0.2924185977682623,2.33,748068.0,Missouri,NM
1,1.1656687420100862,9.37,2359231.0,California,N
1,0.6268068986142957,9.16,336966.0,Arkansas,NM
0,-1.0907938555281906,-8.97,61318.0,South Dakota,NM
1,1.4958167238540958,17.8,953657.0,Michigan,SM
1,1.6334187980739168,10.18,87396.0,Oklahoma,N
1,0.6191454664793066,6.25,1363451.0,Pennsylvania,NM
1,0.2789490059759459,2.2,87333.0,Oklahoma,NM
1,0.4744993738302906,5.4,1566165.0,Massachusetts,SI
0,0.6500024847189783,8.57,106006.0,Indiana,N
1,1.5950352055537305,22.42,162995.0,Louisiana,NM
0,-0.1330513578241201,-1.94,116432.0,Georgia,NM
0,0.8896739194032964,6.66,762731.0,Colorado,NM
0,0.1009929522590643,0.99,117396.0,Illinois,SB
1,0.9939547654758176,13.7,2788920.0,Alaska,NM
1,3.179892885163107,18.98,167655.0,Arkansas,NM
0,-1.9373544496121973,-13.97,150593.0,Texas,SM
1,1.1425012414247326,11.95,304803.0,Ohio,NM
1,0.5801870740080769,6.09,3196919.0,Kansas,N
1,0.749136527950608,7.18,3274450.0,Ohio,NM
1,0.2193230108302924,1.84,960974.0,Washington,SI
1,1.3171534931253068,24.32,770425.0,Florida,N
1,0.7579723421890677,8.96,391514.0,Iowa,NM
1,0.7294535912279226,7.54,1397663.0,Ohio,N
0,1.1751816713555252,8.47,157965.0,Mississippi,NM
1,3.559323566512293,32.1,267135.0,Mississippi,SM
1,1.4660621555175437,15.14,139072.0,North Dakota,NM
1,0.5992913183885606,12.66,1068593.0,Alabama,NM
1,1.4474049122304773,14.05,464330.0,North Dakota,NM
0,2.450061298186698,17.8,934819.0,Texas,NM
1,0.4142990362248909,5.15,316531.0,Texas,N
1,1.6848418756815704,15.59,253560.0,Georgia,NM
1,-1.259902550594031,-8.88,225795.0,Tennessee,N
0,-2.9633930893875977,-63.46,523404.0,Georgia,NM
1,0.7377676762805054,6.24,141586.0,Tennessee,NM
1,2.0315751308405323,12.96,51695.0,Minnesota,NM
1,1.0765593117841463,14.8,865025.0,Mississippi,NM
0,0.494886127353262,5.4,338834.0,Massachusetts,SI
0,0.3911342894393742,3.59,49653.0,Nebraska,NM
1,1.2709517251850089,27.59,178913.0,Texas,NM
1,0.4794479836087355,5.25,1114253.0,Louisiana,SB
1,0.9078506895172558,11.86,547452.0,Virginia,SM
0,0.2623333301662233,1.89,1192209.0,Texas,SB
0,1.046912926762138,14.2,1391064.0,Idaho,N
0,1.5793273569580653,20.79,13355.0,Kansas,NM
0,0.7734369379092021,11.23,22014.0,West Virginia,N
0,0.9780403451728678,12.15,168188.0,Indiana,N
0,1.1040023323992971,13.68,101005.0,Colorado,NM
0,,,,South Carolina,NM
0,0.6302713800182875,8.01,29321.0,Iowa,NM
0,-2.96876610658695,0.0,4189.0,Kansas,NM
0,1.0262926400156387,10.83,5929.0,Kansas,NM
0,1.4387590491114437,18.5,525412.0,Ohio,N
0,-0.7409927438635079,-13.07,68086.0,Texas,NM
0,0.2381060553324569,4.34,2347492.0,Massachusetts,NM
0,,,,Maryland,SM
0,1.2960113929036752,22.2,41894.0,Michigan,SM
0,1.130944270336558,13.72,44163.0,Illinois,NM
0,1.6786422001687271,22.6,242466.0,Illinois,NM
0,-6.54140266275291,-119.08,2238.0,Michigan,NM
0,1.610167054831939,19.57,35711.0,Wisconsin,SM
0,1.246412113701274,12.81,167335.0,Michigan,SM
0,1.944003598709149,25.23,23182585.0,Arizona,N
0,,,,Louisiana,NM
0,1.037187308027487,16.93,140514.0,Michigan,SM
0,1.4158768593781048,16.82,106928.0,Michigan,NM
0,1.0961764322067076,10.91,45929.0,Ohio,SM
0,0.0,0.0,4666.0,Kansas,NM
0,1.1918913299824947,15.39,131830.0,Wisconsin,N
0,-1.9371340446606569,-20.85,15139.0,Ohio,SM
0,0.8287094153988872,10.77,1648416.0,Arkansas,N
0,,,,Texas,NM
0,1.2412330761043384,9.58,193711.0,Pennsylvania,N
0,0.967741935483871,6.52,5703.0,Kansas,NM
0,1.1156931843742972,15.19,33085.0,Montana,NM
0,1.3344313154719727,13.95,261172.0,Wisconsin,SM
0,1.0393402663928086,13.53,32912.0,Wisconsin,NM
0,-1.535921519792274,-13.86,232517.0,Florida,NM
0,0.022248708780294,0.24,62180.0,Kentucky,NM
0,0.6358439727027776,8.19,97745.0,Wisconsin,NM
0,0.8159637307648895,11.34,100963.0,Wisconsin,SM
0,0.6598124918904402,8.58,81176.0,Wisconsin,NM
0,1.1376526979089483,15.09,31609.0,Florida,NM
0,1.35244014732965,9.9,73874.0,Missouri,NM
0,-14.286898658230603,-796.45,74808.0,Illinois,NM
0,-0.3432116176216978,-3.5,430392.0,Pennsylvania,NM
0,1.2647435177221311,12.23,1151543.0,Texas,SI
0,-2.7353745698402894,-86.62,218186.0,Texas,N
0,1.1625775706318275,8.22,12587.0,West Virginia,N
0,1.1282144745941989,10.09,11449.0,Iowa,NM
0,2.425660284430216,27.7,16072.0,Nebraska,NM
0,0.1313919684651392,1.74,35522.0,Ohio,NM
0,,,,Pennsylvania,N
0,-0.3944783848572237,-5.37,123060.0,Illinois,N
0,-4.278535836679772,-108.42,9068.0,Minnesota,N
0,1.748561463085797,19.95,640331.0,Indiana,N
0,0.7841627492300218,6.41,31736.0,Iowa,N
0,0.9097214811652972,15.79,81847.0,Indiana,NM
0,0.3870128090965135,2.47,206501.0,Michigan,NM
0,,,,Virginia,N
0,,,,Iowa,NM
0,1.122833719602892,12.03,95784.0,Missouri,NM
0,0.3799928749554684,5.87,36111.0,West Virginia,NM
0,1.363701750179813,12.19,103244.0,Nebraska,SM
0,-0.8902813085764809,-18.04,70546.0,Texas,N
0,1.5344396453739442,9.27,12031.0,Nebraska,NM
0,-3.076720265128268,-35.53,55877.0,North Carolina,NM
0,-4.441238600649183,-65.03,17547.0,Colorado,N
0,0.163886450102429,1.59,85315.0,Iowa,N
0,1.4886486952310285,14.23,291260.0,Texas,N
0,-1.5755726864199335,-19.46,22114.0,Nebraska,NM
0,1.484244033828709,18.67,52696.0,Minnesota,NM
0,0.6777994196673368,10.25,91785.0,Wisconsin,NM
0,1.500545236013986,14.21,46090.0,Pennsylvania,N
0,1.550370865977453,20.94,114484.0,Indiana,NM
0,-1.966699445810242,-18.08,11906.0,Iowa,SM
0,0.0531634856822338,0.61,506359.0,Colorado,NM
0,1.496823231545814,13.81,63684.0,Indiana,N
0,1.6824454613664896,16.12,132084.0,Illinois,N
0,0.909986975041363,7.9,121839.0,Iowa,NM
0,0.0,0.0,6952.0,Iowa,N
0,0.9809229928139238,13.35,63608.0,Michigan,NM
0,1.2259482225607146,10.22,404103.0,Wisconsin,SB
0,-1.2628599423003646,-7.23,23872.0,Arkansas,NM
0,1.003850048675965,14.57,198485.0,Kentucky,NM
0,0.7320515258580129,10.57,324945.0,Ohio,N
0,1.4404790806830137,15.27,12300.0,Nebraska,NM
0,-9.9145587781396,-260.64,797201.0,Texas,N
0,-2.886163247622884,-89.05,32949.0,Wisconsin,NM
0,1.4693821632036,14.26,226226.0,Texas,N
0,1.7274331718197922,20.95,132438.0,Indiana,NM
0,1.273995236109927,20.73,528150.0,Massachusetts,NM
0,2.1513772136757816,35.75,121311.0,Michigan,NM
0,-0.6215603755260602,-8.26,15138.0,Wisconsin,SI
0,,,,North Carolina,SL
0,0.3475266879580393,2.24,62300.0,Illinois,N
0,,,,Wisconsin,SL
0,1.3745829781152834,17.22,676907.0,New York,SB
0,1.0799541792974403,14.64,537176.0,Missouri,SB
0,1.054001510307042,6.92,92342.0,Michigan,SB
0,,,,North Carolina,SL
0,0.3840388178158367,4.25,348193.0,New Jersey,SB
0,1.3005435706479944,10.7,454274.0,Florida,SB
0,-46.71424568574773,0.0,49682.0,Iowa,SL
0,1.2679007981134494,17.04,668433.0,South Carolina,SB
0,,,,Ohio,SL
0,0.3825618828354934,6.46,204686.0,Ohio,SI
0,-0.5646313176176198,-7.43,3807907.0,Florida,SB
0,-1.3517639255898175,-24.92,96130.0,Nebraska,SB
0,,,,Texas,SL
0,,,,Illinois,SL
0,0.6605837837837837,7.46,47499.0,Pennsylvania,SL
0,-69.90158989145978,0.0,154345.0,Texas,SL
0,-1.868293942602821,-55.51,107078.0,Florida,SB
0,-1.0817302372518285,-12.4,206500.0,Missouri,SL
0,,,,Ohio,SL
0,,,,Colorado,SL
0,0.2636098264439422,1.54,397143.0,Illinois,SI
0,-22.957376450358176,0.0,211843.0,Texas,SL
0,,,,North Carolina,SL
0,-1.6123274631128035,0.0,32884.0,Illinois,SL
0,,,,California,SL
0,-23.34644532545232,0.0,32001.0,Kansas,SL
0,0.5708373470334297,5.82,98594.0,New Hampshire,SL
0,-0.3789391711635239,-19.9,131505.0,Connecticut,SB
0,1.069658174295079,10.43,545168.0,New Mexico,SB
0,1.273319277572829,16.17,1002305.0,Ohio,SL
0,-7.569742020113686,0.0,55931.0,Tennessee,SB
0,-3.368352478091784,-433.38,159982.0,Georgia,SL
0,-5.424838709677419,-123.83,17151.0,Pennsylvania,SL
0,,,,Pennsylvania,SL
0,,,,New Jersey,SL
0,3.578282824396348,36.62,139782.0,Ohio,SB
0,0.008382229673093,0.06,97262.0,Wisconsin,SI
0,,,,Georgia,SL
0,-0.3211932143318627,-8.92,26752.0,New York,SL
0,-15.689821250697811,0.0,130938.0,Kentucky,SL
0,0.7726819597127788,8.33,78653.0,Kansas,N
0,-0.3893761783752766,-18.55,14188.0,Indiana,SL
0,1.041498301422204,16.99,2767104.0,Hawaii,SB
0,-0.4617802312930654,-22.24,83226.0,Montana,SL
0,1.072148463746355,9.49,362532.0,Ohio,SL
0,-1.78519586660854,-77.87,511522.0,New Jersey,SL
0,0.5933976496527523,0.0,1277433.0,New York,SL
0,-0.4891607559987132,-12.62,3366670.0,Arizona,SB
0,-0.0099218878706781,-0.13,904818.0,Tennessee,SB
0,,,,District Of Columbia,SL
0,1.029425890941693,11.52,247673.0,Pennsylvania,SB
0,,,,South Carolina,SL
0,,,,Illinois,SL
0,,,,Ohio,SL
0,,,,California,SL
0,,,,Louisiana,SL
0,0.984804802948446,11.97,1376052.0,Maryland,NM
0,0.5653015453623766,8.65,130928.0,North Carolina,SL
0,,,,Michigan,SL
